,BTC,ETH,USDT,USDC,BNB,XRP,BUSD,DOGE,ADA,MATIC,timestamp,ValueCategory
190,0.73,2.61,0.01,-0.01,3.03,-0.49,0.03,0.34,3.83,1.98,2023-01-04 06:30:03.549955,24h Change in %
191,324750.0,152940.0,66250.0,44190.0,40640.0,17580.0,16390.0,9600.0,9120.0,7000.0,2023-01-04 06:30:03.555770,Market Cap in M$
192,16972.66,1269.69,1.02,1.0,260.22,0.3528,1.0,0.07309,0.2674,0.8117,2023-01-04 07:00:05.692713,Price in $
193,15920.0,4850.0,21440.0,2230.0,536.0,793.0,4580.0,345.0,221.0,238.0,2023-01-04 07:00:05.699289,24h Volume in M$
194,0.96,2.99,0.1,0.0,4.13,1.06,-0.01,0.89,4.46,2.68,2023-01-04 07:00:05.704914,24h Change in %
195,324530.0,152810.0,66230.0,44190.0,40790.0,17590.0,16390.0,9550.0,9100.0,6990.0,2023-01-04 07:00:05.711142,Market Cap in M$
196,16982.81,1271.17,1.02,1.0,258.25,0.3538,1.0,0.07352,0.2688,0.8139,2023-01-04 07:30:04.162476,Price in $
197,15880.0,4950.0,21450.0,2240.0,552.0,804.0,4570.0,344.0,223.0,248.0,2023-01-04 07:30:04.168383,24h Volume in M$
198,0.89,2.81,0.01,-0.06,3.58,0.32,0.06,0.93,4.69,2.33,2023-01-04 07:30:04.173622,24h Change in %
199,324670.0,152920.0,66240.0,44170.0,40730.0,17640.0,16400.0,9610.0,9140.0,7010.0,2023-01-04 07:30:04.179226,Market Cap in M$
200,16999.97,1273.99,1.02,1.0,258.9,0.3543,1.0,0.07366,0.2695,0.8156,2023-01-04 08:00:06.858213,Price in $
201,15940.0,5010.0,21540.0,2250.0,555.0,800.0,4600.0,348.0,227.0,251.0,2023-01-04 08:00:06.864355,24h Volume in M$
202,0.9,2.93,0.02,-0.05,3.68,0.16,0.06,0.92,4.83,2.54,2023-01-04 08:00:06.869870,24h Change in %
203,324910.0,153210.0,66250.0,44180.0,40830.0,17650.0,16390.0,9630.0,9160.0,7020.0,2023-01-04 08:00:06.875748,Market Cap in M$
204,16998.25,1274.11,1.02,1.0,261.43,0.3546,1.0,0.07363,0.2687,0.8154,2023-01-04 08:30:02.954812,Price in $
205,15790.0,4770.0,21310.0,2240.0,529.0,795.0,4590.0,344.0,219.0,237.0,2023-01-04 08:30:02.961073,24h Volume in M$
206,1.01,3.19,0.11,-0.02,4.44,1.49,-0.06,1.35,4.68,2.9,2023-01-04 08:30:02.966719,24h Change in %
207,324890.0,153190.0,66240.0,44180.0,40980.0,17670.0,16390.0,9620.0,9130.0,7010.0,2023-01-04 08:30:02.972664,Market Cap in M$
208,16995.94,1272.71,1.02,1.0,259.14,0.355,1.0,0.07351,0.2698,0.816,2023-01-04 09:00:06.031438,Price in $
209,16250.0,5250.0,21990.0,2300.0,561.0,798.0,4690.0,356.0,242.0,257.0,2023-01-04 09:00:06.037661,24h Volume in M$
210,1.01,3.03,0.02,0.15,3.96,1.03,0.04,1.16,5.3,3.03,2023-01-04 09:00:06.043458,24h Change in %
211,324840.0,153100.0,66250.0,44190.0,40860.0,17700.0,16580.0,9610.0,9170.0,7030.0,2023-01-04 09:00:06.049810,Market Cap in M$
212,16984.92,1272.39,1.02,1.0,258.93,0.3541,1.0,0.07328,0.2699,0.8137,2023-01-04 09:30:03.779271,Price in $
213,16200.0,5240.0,21960.0,2300.0,562.0,785.0,4680.0,355.0,248.0,257.0,2023-01-04 09:30:03.785358,24h Volume in M$
214,0.8,2.86,0.01,0.12,3.73,1.35,0.08,0.76,5.14,2.45,2023-01-04 09:30:03.790804,24h Change in %
215,324680.0,153080.0,66250.0,44200.0,40840.0,17650.0,16590.0,9580.0,9180.0,7010.0,2023-01-04 09:30:03.796571,Market Cap in M$
216,16975.33,1271.15,1.02,1.0,258.51,0.3558,1.0,0.07326,0.2692,0.8138,2023-01-04 10:00:06.999339,Price in $
217,16230.0,5250.0,22040.0,2310.0,562.0,780.0,4700.0,356.0,254.0,259.0,2023-01-04 10:00:07.005463,24h Volume in M$
218,0.62,2.61,-0.01,0.08,3.38,0.75,0.06,0.62,4.18,2.08,2023-01-04 10:00:07.010949,24h Change in %
219,324420.0,152920.0,66240.0,44190.0,40750.0,17720.0,16580.0,9580.0,9150.0,7000.0,2023-01-04 10:00:07.016616,Market Cap in M$
220,16986.54,1274.99,1.02,1.0,258.31,0.3539,1.0,0.07332,0.269,0.8145,2023-01-04 10:30:05.627546,Price in $
221,16000.0,5050.0,21630.0,2240.0,556.0,802.0,4610.0,349.0,236.0,251.0,2023-01-04 10:30:05.633588,24h Volume in M$
222,0.97,3.03,0.01,0.2,3.6,0.42,0.13,0.9,4.99,2.78,2023-01-04 10:30:05.639037,24h Change in %
223,324850.0,153140.0,66250.0,44200.0,40740.0,17650.0,16600.0,9590.0,9160.0,7020.0,2023-01-04 10:30:05.644760,Market Cap in M$
224,16973.56,1271.14,1.02,1.0,258.54,0.354,1.0,0.07331,0.2691,0.8139,2023-01-04 11:00:04.166189,Price in $
225,16270.0,5240.0,22060.0,2300.0,565.0,778.0,4700.0,355.0,248.0,259.0,2023-01-04 11:00:04.172619,24h Volume in M$
226,0.73,2.8,0.01,-0.03,3.76,0.94,0.02,0.67,4.39,2.56,2023-01-04 11:00:04.178381,24h Change in %
227,324400.0,152910.0,66250.0,44180.0,40770.0,17650.0,16580.0,9580.0,9150.0,7000.0,2023-01-04 11:00:04.184567,Market Cap in M$
228,16976.83,1271.37,1.02,1.0,258.33,0.3534,1.0,0.07299,0.268,0.8115,2023-01-04 11:30:04.849501,Price in $
229,16290.0,5220.0,22070.0,2270.0,565.0,778.0,4680.0,356.0,250.0,258.0,2023-01-04 11:30:04.855629,24h Volume in M$
230,0.78,2.92,0.03,0.03,3.78,1.15,0.04,0.5,4.24,2.59,2023-01-04 11:30:04.861067,24h Change in %
231,324560.0,153020.0,66250.0,44190.0,40770.0,17630.0,16590.0,9550.0,9120.0,6990.0,2023-01-04 11:30:04.866932,Market Cap in M$
232,16964.6,1272.9,1.02,1.0,258.49,0.3537,1.0,0.07301,0.2681,0.8126,2023-01-04 12:00:04.201767,Price in $
233,16290.0,5240.0,22150.0,2270.0,565.0,765.0,4750.0,355.0,250.0,258.0,2023-01-04 12:00:04.208129,24h Volume in M$
234,0.73,3.07,0.03,0.08,3.75,1.44,0.04,0.73,4.16,2.75,2023-01-04 12:00:04.213882,24h Change in %
235,324310.0,153170.0,66250.0,44190.0,40750.0,17640.0,16590.0,9540.0,9120.0,7000.0,2023-01-04 12:00:04.219907,Market Cap in M$
236,16965.59,1267.62,1.02,1.0,259.31,0.3527,1.0,0.07322,0.2688,0.8155,2023-01-04 12:30:04.154105,Price in $
237,16320.0,5280.0,22320.0,2310.0,564.0,757.0,4920.0,354.0,249.0,259.0,2023-01-04 12:30:04.160195,24h Volume in M$
238,0.75,3.22,0.1,0.1,4.17,1.07,0.07,1.11,4.3,3.0,2023-01-04 12:30:04.165626,24h Change in %
239,324310.0,153530.0,66300.0,44200.0,40910.0,17600.0,16590.0,9580.0,9150.0,7030.0,2023-01-04 12:30:04.171559,Market Cap in M$
240,16937.5,1264.68,1.02,1.0,258.56,0.3528,1.0,0.07297,0.2675,0.8126,2023-01-04 13:00:06.866311,Price in $
241,16410.0,5340.0,22450.0,2300.0,567.0,757.0,5000.0,357.0,251.0,261.0,2023-01-04 13:00:06.872539,24h Volume in M$
242,0.63,2.97,0.01,0.05,3.93,1.06,0.04,0.88,3.92,2.71,2023-01-04 13:00:06.878255,24h Change in %
243,323850.0,153080.0,66250.0,44190.0,40760.0,17580.0,16590.0,9550.0,9100.0,6990.0,2023-01-04 13:00:06.884217,Market Cap in M$
244,16959.73,1266.53,1.02,1.0,258.9,0.3539,1.0,0.07318,0.2688,0.8151,2023-01-04 13:30:04.175690,Price in $
245,16370.0,5330.0,22400.0,2330.0,567.0,750.0,4980.0,356.0,251.0,261.0,2023-01-04 13:30:04.181564,24h Volume in M$
246,0.65,3.01,0.0,-0.01,3.98,0.69,0.01,0.94,4.33,2.64,2023-01-04 13:30:04.186864,24h Change in %
247,324260.0,153330.0,66240.0,44190.0,40820.0,17640.0,16580.0,9570.0,9140.0,7010.0,2023-01-04 13:30:04.192587,Market Cap in M$
248,16954.67,1267.32,1.02,1.0,259.2,0.3541,1.0,0.07329,0.2699,0.8154,2023-01-04 14:00:04.323479,Price in $
249,16430.0,5360.0,22510.0,2310.0,568.0,747.0,5010.0,357.0,252.0,263.0,2023-01-04 14:00:04.330049,24h Volume in M$
250,0.59,3.1,0.07,0.04,4.22,1.05,-0.02,1.17,4.83,2.93,2023-01-04 14:00:04.336027,24h Change in %
251,324120.0,153460.0,66290.0,44190.0,40910.0,17650.0,16580.0,9590.0,9180.0,7030.0,2023-01-04 14:00:04.342288,Market Cap in M$
252,16937.84,1264.56,1.02,1.0,259.04,0.3532,1.0,0.07306,0.2693,0.8132,2023-01-04 14:30:03.804345,Price in $
253,16309.0,5320.0,22370.0,2310.0,569.0,741.0,4970.0,353.0,252.0,261.0,2023-01-04 14:30:03.812064,24h Volume in M$
254,0.45,2.75,0.01,0.05,3.88,0.56,0.03,0.49,4.28,2.28,2023-01-04 14:30:03.817591,24h Change in %
255,323830.0,153030.0,66250.0,44230.0,40840.0,17610.0,16590.0,9550.0,9150.0,7000.0,2023-01-04 14:30:03.823333,Market Cap in M$
256,16972.42,1270.87,1.02,1.0,258.05,0.3557,1.0,0.07332,0.2693,0.8141,2023-01-04 15:00:04.583586,Price in $
257,16200.0,5220.0,22060.0,2320.0,565.0,776.0,4710.0,356.0,249.0,257.0,2023-01-04 15:00:04.589842,24h Volume in M$
258,0.7,2.72,0.01,-0.0,3.48,1.25,0.04,0.74,4.32,2.5,2023-01-04 15:00:04.595612,24h Change in %
259,324400.0,152890.0,66250.0,44170.0,40670.0,17730.0,16590.0,9590.0,9160.0,7010.0,2023-01-04 15:00:04.601664,Market Cap in M$
260,16930.99,1262.95,1.02,1.0,258.97,0.3499,1.0,0.07286,0.2688,0.8111,2023-01-04 15:30:03.764611,Price in $
261,16219.0,5420.0,22130.0,2210.0,501.0,737.0,4940.0,342.0,252.0,260.0,2023-01-04 15:30:03.770735,24h Volume in M$
262,0.89,3.21,-0.11,0.03,4.12,0.79,0.01,1.2,4.39,2.5,2023-01-04 15:30:03.776219,24h Change in %
263,323570.0,152880.0,66240.0,44240.0,40850.0,17440.0,16580.0,9520.0,9140.0,6980.0,2023-01-04 15:30:03.782080,Market Cap in M$
264,16976.51,1269.4,1.02,1.0,260.77,0.3524,1.0,0.0734,0.2723,0.8165,2023-01-04 16:00:05.612871,Price in $
265,16250.0,5470.0,22150.0,2210.0,503.0,735.0,4940.0,341.0,259.0,264.0,2023-01-04 16:00:05.619319,24h Volume in M$
266,1.1,3.81,0.09,-0.01,4.84,1.43,-0.02,2.29,5.81,3.44,2023-01-04 16:00:05.625319,24h Change in %
267,324380.0,153730.0,66300.0,44240.0,41120.0,17580.0,16580.0,9600.0,9260.0,7030.0,2023-01-04 16:00:05.631575,Market Cap in M$
268,16991.05,1266.93,1.02,1.0,262.4,0.3528,1.0,0.0734,0.2727,0.819,2023-01-04 16:30:03.505069,Price in $
269,16270.0,5500.0,22160.0,2200.0,522.0,732.0,4930.0,337.0,260.0,269.0,2023-01-04 16:30:03.511029,24h Volume in M$
270,1.28,3.56,-0.06,0.04,5.5,1.35,0.02,2.5,6.2,3.55,2023-01-04 16:30:03.516365,24h Change in %
271,324850.0,153350.0,66240.0,44220.0,41390.0,17580.0,16550.0,9600.0,9280.0,7050.0,2023-01-04 16:30:03.522039,Market Cap in M$
272,16989.17,1268.23,1.02,1.0,261.33,0.3526,1.0,0.07337,0.2723,0.8163,2023-01-04 17:00:06.519145,Price in $
273,16290.0,5520.0,22200.0,2190.0,536.0,735.0,4950.0,333.0,266.0,272.0,2023-01-04 17:00:06.525296,24h Volume in M$
274,1.43,3.89,0.1,0.08,5.32,1.59,-0.0,3.3,6.54,3.65,2023-01-04 17:00:06.530796,24h Change in %
275,324790.0,153580.0,66300.0,44220.0,41240.0,17580.0,16550.0,9600.0,9260.0,7030.0,2023-01-04 17:00:06.536580,Market Cap in M$
276,16919.55,1262.38,1.02,1.0,258.83,0.3503,1.0,0.07285,0.2689,0.8112,2023-01-04 17:30:03.273120,Price in $
277,16180.0,5380.0,22130.0,2240.0,529.0,743.0,4940.0,343.0,251.0,257.0,2023-01-04 17:30:03.279105,24h Volume in M$
278,0.74,3.13,-0.02,-0.03,3.99,0.55,-0.06,1.26,4.35,2.37,2023-01-04 17:30:03.284407,24h Change in %
279,323240.0,152630.0,66230.0,44230.0,40780.0,17460.0,16580.0,9520.0,9130.0,6980.0,2023-01-04 17:30:03.290023,Market Cap in M$
280,17025.99,1275.3,1.02,1.0,263.43,0.3516,1.0,0.0736,0.2728,0.8194,2023-01-04 18:00:05.579614,Price in $
281,16560.0,5840.0,22610.0,2230.0,571.0,736.0,5050.0,322.0,267.0,274.0,2023-01-04 18:00:05.586116,24h Volume in M$
282,1.72,4.56,0.09,0.07,6.15,1.43,0.01,4.07,7.29,4.78,2023-01-04 18:00:05.591943,24h Change in %
283,325600.0,154530.0,66300.0,44210.0,41620.0,17560.0,16550.0,9640.0,9290.0,7060.0,2023-01-04 18:00:05.598225,Market Cap in M$
284,17047.01,1284.64,1.02,1.0,265.46,0.3534,1.0,0.07365,0.2732,0.8226,2023-01-04 18:30:04.592135,Price in $
285,16730.0,5930.0,22840.0,2240.0,580.0,736.0,5150.0,322.0,268.0,275.0,2023-01-04 18:30:04.598588,24h Volume in M$
286,1.66,4.54,0.05,0.03,6.16,1.81,0.02,3.99,7.07,4.75,2023-01-04 18:30:04.604978,24h Change in %
287,325790.0,154590.0,66270.0,44040.0,41630.0,17620.0,16550.0,9640.0,9290.0,7090.0,2023-01-04 18:30:04.611056,Market Cap in M$
288,17081.04,1284.8,1.02,1.0,264.94,0.3556,1.0,0.07385,0.2729,0.8234,2023-01-04 19:00:03.679784,Price in $
289,17000.0,6010.0,23140.0,2240.0,587.0,755.0,5260.0,323.0,269.0,282.0,2023-01-04 19:00:03.686291,24h Volume in M$
290,1.85,4.59,-0.01,0.02,5.92,2.12,0.05,4.06,6.77,4.9,2023-01-04 19:00:03.692106,24h Change in %
291,326460.0,154520.0,66240.0,44030.0,41520.0,17720.0,16550.0,9660.0,9270.0,7090.0,2023-01-04 19:00:03.698295,Market Cap in M$
292,16961.83,1276.34,1.02,1.0,262.73,0.3513,1.0,0.07324,0.2703,0.8131,2023-01-04 19:30:03.992337,Price in $
293,17550.0,6160.0,23720.0,2300.0,599.0,790.0,5450.0,331.0,271.0,290.0,2023-01-04 19:30:03.998361,24h Volume in M$
294,1.3,3.96,-0.01,0.0,5.07,0.64,0.07,3.29,6.37,3.6,2023-01-04 19:30:04.003748,24h Change in %
295,324380.0,153580.0,66240.0,44030.0,41200.0,17510.0,16550.0,9580.0,9200.0,7000.0,2023-01-04 19:30:04.009418,Market Cap in M$
296,16958.65,1275.14,1.02,1.0,262.84,0.3516,1.0,0.07334,0.2701,0.8157,2023-01-04 20:00:06.303396,Price in $
297,18010.0,6250.0,24160.0,2330.0,607.0,796.0,5580.0,333.0,278.0,296.0,2023-01-04 20:00:06.310206,24h Volume in M$
298,1.16,3.72,0.1,0.01,5.12,0.45,0.01,3.38,6.17,3.81,2023-01-04 20:00:06.317070,24h Change in %
299,324200.0,153500.0,66310.0,44030.0,41240.0,17540.0,16550.0,9590.0,9190.0,7030.0,2023-01-04 20:00:06.323436,Market Cap in M$
300,16968.94,1274.15,1.02,1.0,262.39,0.3511,1.0,0.0732,0.2685,0.8119,2023-01-04 20:30:04.111304,Price in $
301,18020.0,6260.0,24170.0,2320.0,610.0,795.0,5620.0,332.0,278.0,296.0,2023-01-04 20:30:04.117559,24h Volume in M$
302,1.16,3.57,0.11,0.03,4.88,0.21,0.06,3.27,5.61,3.4,2023-01-04 20:30:04.123169,24h Change in %
303,324410.0,153420.0,66310.0,44020.0,41160.0,17520.0,16550.0,9590.0,9140.0,7000.0,2023-01-04 20:30:04.129037,Market Cap in M$
304,16909.78,1270.38,1.02,1.0,260.55,0.3495,1.0,0.07283,0.2677,0.8093,2023-01-04 21:00:05.372305,Price in $
305,18260.0,6350.0,24420.0,2340.0,618.0,799.0,5690.0,335.0,284.0,301.0,2023-01-04 21:00:05.379257,24h Volume in M$
306,0.88,3.15,-0.0,0.02,4.34,-0.14,0.09,2.53,5.09,2.99,2023-01-04 21:00:05.385597,24h Change in %
307,323560.0,152800.0,66240.0,44020.0,40950.0,17450.0,16560.0,9530.0,9110.0,6970.0,2023-01-04 21:00:05.392139,Market Cap in M$
308,16959.96,1274.55,1.02,1.0,262.6,0.3515,1.0,0.07312,0.2696,0.8143,2023-01-04 21:30:03.526301,Price in $
309,18340.0,6390.0,24520.0,2340.0,622.0,802.0,5730.0,335.0,286.0,303.0,2023-01-04 21:30:03.532407,24h Volume in M$
310,0.98,3.42,0.01,0.07,4.78,0.39,0.03,2.75,5.46,3.57,2023-01-04 21:30:03.537866,24h Change in %
311,324070.0,153310.0,66250.0,44030.0,41160.0,17510.0,16550.0,9560.0,9160.0,7010.0,2023-01-04 21:30:03.543649,Market Cap in M$
312,16956.84,1274.02,1.02,1.0,262.58,0.3506,1.0,0.07308,0.2687,0.812,2023-01-04 22:00:06.280088,Price in $
313,18350.0,6370.0,24540.0,2370.0,623.0,803.0,5760.0,334.0,286.0,304.0,2023-01-04 22:00:06.286788,24h Volume in M$
314,0.97,3.47,0.01,0.09,4.76,0.08,0.04,2.82,5.24,3.18,2023-01-04 22:00:06.293842,24h Change in %
315,324070.0,153280.0,66250.0,44030.0,41160.0,17480.0,16550.0,9560.0,9140.0,6990.0,2023-01-04 22:00:06.301114,Market Cap in M$
316,17065.1,1275.66,1.02,1.0,262.82,0.3505,1.0,0.07318,0.2699,0.814,2023-01-04 22:30:03.440025,Price in $
317,18320.0,6360.0,24520.0,2370.0,625.0,802.0,5790.0,332.0,287.0,303.0,2023-01-04 22:30:03.446300,24h Volume in M$
318,1.07,3.57,0.0,0.08,4.87,0.56,0.05,3.22,5.98,3.54,2023-01-04 22:30:03.451939,24h Change in %
319,324170.0,153420.0,66250.0,44180.0,41180.0,17460.0,16570.0,9570.0,9180.0,7010.0,2023-01-04 22:30:03.457832,Market Cap in M$
320,17063.09,1275.53,1.02,1.0,263.06,0.3513,1.0,0.0735,0.2702,0.8141,2023-01-04 23:00:06.335550,Price in $
321,18380.0,6390.0,24610.0,2400.0,628.0,803.0,5810.0,333.0,288.0,304.0,2023-01-04 23:00:06.341635,24h Volume in M$
322,1.06,3.49,-0.0,0.07,4.85,0.64,0.05,3.58,5.95,3.43,2023-01-04 23:00:06.347175,24h Change in %
323,324270.0,153460.0,66250.0,44170.0,41220.0,17500.0,16570.0,9620.0,9190.0,7010.0,2023-01-04 23:00:06.353113,Market Cap in M$
324,17074.85,1277.63,1.02,1.0,263.82,0.3517,1.0,0.07363,0.2716,0.8171,2023-01-04 23:30:03.565922,Price in $
325,18330.0,6360.0,24570.0,2360.0,630.0,803.0,5810.0,331.0,288.0,302.0,2023-01-04 23:30:03.571959,24h Volume in M$
326,1.07,3.45,0.01,0.08,5.16,0.69,0.05,3.3,6.03,3.32,2023-01-04 23:30:03.577302,24h Change in %
327,324540.0,153710.0,66250.0,44170.0,41380.0,17520.0,16570.0,9630.0,9230.0,7030.0,2023-01-04 23:30:03.582970,Market Cap in M$
328,17009.4,1272.79,1.02,1.0,263.14,0.3514,1.0,0.07351,0.2728,0.8177,2023-01-05 00:00:08.481694,Price in $
329,16580.0,5850.0,22640.0,2230.0,572.0,736.0,5060.0,323.0,267.0,274.0,2023-01-05 00:00:08.487811,24h Volume in M$
330,1.59,4.29,0.06,0.07,5.9,1.29,0.07,3.91,7.07,4.41,2023-01-05 00:00:08.493235,24h Change in %
331,325250.0,154200.0,66280.0,44210.0,41530.0,17550.0,16560.0,9630.0,9280.0,7050.0,2023-01-05 00:00:08.499380,Market Cap in M$
332,17096.26,1278.67,1.02,1.0,264.09,0.3534,1.0,0.07474,0.2722,0.8202,2023-01-05 00:30:05.348598,Price in $
333,18460.0,6430.0,24790.0,2390.0,635.0,801.0,5870.0,371.0,290.0,305.0,2023-01-05 00:30:05.354796,24h Volume in M$
334,1.22,3.61,0.1,0.02,5.33,1.79,0.06,4.8,6.37,3.95,2023-01-05 00:30:05.360314,24h Change in %
335,325010.0,153970.0,66310.0,44130.0,41430.0,17630.0,16570.0,9800.0,9270.0,7070.0,2023-01-05 00:30:05.366230,Market Cap in M$
336,17068.9,1275.9,1.02,1.0,262.9,0.3513,1.0,0.07434,0.2703,0.8144,2023-01-05 01:00:07.099789,Price in $
337,18500.0,6470.0,24870.0,2400.0,637.0,796.0,5900.0,384.0,289.0,305.0,2023-01-05 01:00:07.105795,24h Volume in M$
338,1.09,3.32,-0.08,-0.01,4.84,0.96,-0.05,4.21,5.62,3.18,2023-01-05 01:00:07.111204,24h Change in %
339,324470.0,153490.0,66250.0,44130.0,41230.0,17510.0,16560.0,9720.0,9190.0,7020.0,2023-01-05 01:00:07.116858,Market Cap in M$
340,17064.53,1276.26,1.02,1.0,262.96,0.3508,1.0,0.07405,0.2708,0.8133,2023-01-05 01:30:04.371010,Price in $
341,18360.0,6310.0,24630.0,2390.0,631.0,786.0,5840.0,380.0,286.0,299.0,2023-01-05 01:30:04.377539,24h Volume in M$
342,0.77,2.48,0.09,0.03,4.56,-0.03,0.02,2.57,5.03,2.15,2023-01-05 01:30:04.383288,24h Change in %
343,324260.0,153630.0,66310.0,44140.0,41250.0,17490.0,16570.0,9690.0,9210.0,7010.0,2023-01-05 01:30:04.389140,Market Cap in M$
344,17064.73,1276.59,1.02,1.0,262.96,0.3503,1.0,0.07399,0.2706,0.8143,2023-01-05 02:00:07.421152,Price in $
345,18290.0,6280.0,24540.0,2360.0,630.0,781.0,5820.0,376.0,286.0,299.0,2023-01-05 02:00:07.427241,24h Volume in M$
346,0.86,2.54,-0.0,0.03,4.62,-0.2,0.05,2.35,4.68,1.66,2023-01-05 02:00:07.432640,24h Change in %
347,324410.0,153520.0,66250.0,44150.0,41220.0,17460.0,16570.0,9680.0,9200.0,7010.0,2023-01-05 02:00:07.438489,Market Cap in M$
348,17059.33,1275.34,1.02,1.0,263.19,0.3492,1.0,0.07392,0.2711,0.8146,2023-01-05 02:30:04.176297,Price in $
349,18180.0,6200.0,24410.0,2360.0,619.0,773.0,5790.0,374.0,282.0,282.0,2023-01-05 02:30:04.182441,24h Volume in M$
350,0.78,2.18,0.0,0.05,4.48,-0.58,0.06,2.24,4.43,0.45,2023-01-05 02:30:04.187930,24h Change in %
351,324300.0,153400.0,66250.0,44160.0,41250.0,17400.0,16570.0,9660.0,9210.0,7010.0,2023-01-05 02:30:04.193757,Market Cap in M$
352,17068.67,1275.81,1.02,1.0,263.45,0.3501,1.0,0.0742,0.2711,0.8146,2023-01-05 03:00:07.237435,Price in $
353,18000.0,6090.0,24170.0,2360.0,592.0,774.0,5740.0,369.0,278.0,276.0,2023-01-05 03:00:07.243654,24h Volume in M$
354,0.67,1.98,0.08,0.03,3.22,-0.96,0.04,2.02,3.26,0.32,2023-01-05 03:00:07.249137,24h Change in %
355,324420.0,153580.0,66300.0,44140.0,41330.0,17460.0,16570.0,9710.0,9220.0,7020.0,2023-01-05 03:00:07.255075,Market Cap in M$
356,17056.52,1273.84,1.02,1.0,262.79,0.3502,1.0,0.07408,0.2698,0.8121,2023-01-05 03:30:03.171916,Price in $
357,17280.0,5550.0,23130.0,2250.0,530.0,752.0,5550.0,353.0,254.0,256.0,2023-01-05 03:30:03.178012,24h Volume in M$
358,0.16,0.42,-0.0,0.05,0.55,-1.51,0.05,1.18,0.8,-0.38,2023-01-05 03:30:03.183487,24h Change in %
359,324180.0,153270.0,66250.0,44150.0,41190.0,17460.0,16570.0,9690.0,9190.0,6990.0,2023-01-05 03:30:03.189283,Market Cap in M$
360,17054.67,1274.16,1.02,1.0,262.95,0.3506,1.0,0.07393,0.2692,0.8128,2023-01-05 04:00:05.700884,Price in $
361,17070.0,5480.0,22900.0,2230.0,509.0,742.0,5520.0,348.0,244.0,251.0,2023-01-05 04:00:05.707290,24h Volume in M$
362,-0.01,0.25,-0.01,0.05,0.25,-0.74,0.0,0.49,0.16,0.05,2023-01-05 04:00:05.713101,24h Change in %
363,324090.0,153330.0,66240.0,44150.0,41260.0,17490.0,16570.0,9680.0,9160.0,7000.0,2023-01-05 04:00:05.719091,Market Cap in M$
364,17063.66,1275.18,1.02,1.0,263.42,0.3516,1.0,0.07443,0.2703,0.8156,2023-01-05 04:30:04.350691,Price in $
365,16570.0,5300.0,22370.0,2200.0,497.0,720.0,5400.0,338.0,234.0,247.0,2023-01-05 04:30:04.356745,24h Volume in M$
366,-0.15,0.28,0.09,0.03,0.92,-0.6,0.05,1.61,1.16,0.53,2023-01-05 04:30:04.362153,24h Change in %
367,324270.0,153530.0,66300.0,44150.0,41330.0,17530.0,16570.0,9750.0,9200.0,7030.0,2023-01-05 04:30:04.367935,Market Cap in M$
368,17068.67,1275.25,1.02,1.0,263.87,0.3523,1.0,0.07485,0.2708,0.8148,2023-01-05 05:00:04.216880,Price in $
369,16450.0,5230.0,22260.0,2220.0,494.0,717.0,5380.0,339.0,232.0,246.0,2023-01-05 05:00:04.238715,24h Volume in M$
370,-0.13,0.26,-0.0,0.03,1.16,-0.04,-0.01,2.05,1.02,0.24,2023-01-05 05:00:04.259816,24h Change in %
371,324380.0,153400.0,66250.0,44150.0,41360.0,17560.0,16570.0,9790.0,9210.0,7010.0,2023-01-05 05:00:04.272349,Market Cap in M$
372,17074.69,1275.38,1.02,1.0,264.02,0.352,1.0,0.07501,0.2737,0.8159,2023-01-05 05:30:05.249302,Price in $
373,16350.0,5190.0,22170.0,2210.0,488.0,706.0,5350.0,347.0,233.0,245.0,2023-01-05 05:30:05.255512,24h Volume in M$
374,-0.02,0.46,0.06,0.04,1.45,-0.48,0.01,2.52,2.3,0.68,2023-01-05 05:30:05.260994,24h Change in %
375,324500.0,153510.0,66290.0,44160.0,41430.0,17560.0,16570.0,9810.0,9310.0,7030.0,2023-01-05 05:30:05.266881,Market Cap in M$
376,17074.72,1275.19,1.02,1.0,263.75,0.3526,1.0,0.07596,0.2726,0.8151,2023-01-05 06:00:04.269530,Price in $
377,16320.0,5180.0,22150.0,2220.0,486.0,704.0,5320.0,351.0,241.0,245.0,2023-01-05 06:00:04.289682,24h Volume in M$
378,-0.02,0.46,-0.01,0.01,1.42,-0.42,0.02,3.61,1.71,0.31,2023-01-05 06:00:04.305022,24h Change in %
379,324490.0,153390.0,66240.0,44150.0,41360.0,17580.0,16570.0,9940.0,9270.0,7020.0,2023-01-05 06:00:04.322486,Market Cap in M$
380,16962.58,1275.02,1.02,1.0,261.78,0.3514,1.0,0.07651,0.2722,0.8137,2023-01-05 06:30:04.051334,Price in $
381,16230.0,5140.0,22080.0,2230.0,475.0,686.0,5290.0,372.0,240.0,241.0,2023-01-05 06:30:04.057578,24h Volume in M$
382,-0.08,0.35,0.07,-0.01,1.55,-0.25,0.07,3.89,1.54,0.18,2023-01-05 06:30:04.063181,24h Change in %
383,324440.0,153460.0,66290.0,44180.0,41300.0,17530.0,16660.0,9970.0,9260.0,7010.0,2023-01-05 06:30:04.069053,Market Cap in M$
384,16949.89,1272.92,1.02,1.0,261.48,0.3497,1.0,0.07523,0.2705,0.8117,2023-01-05 07:00:07.081750,Price in $
385,16260.0,5160.0,22130.0,2290.0,474.0,677.0,5290.0,385.0,241.0,240.0,2023-01-05 07:00:07.087961,24h Volume in M$
