,time,crypto,pos,neg,neu,count
2183,2023-01-10 18:30:10.011389,BNB,61,6,33,100
2184,2023-01-10 18:30:10.065678,USD Coin,45,13,42,100
2185,2023-01-10 18:30:10.102729,XRP,45,13,42,100
2186,2023-01-10 18:30:10.150925,Binance USD,21,49,30,100
2187,2023-01-10 18:30:10.193502,Cardano,52,10,38,100
2188,2023-01-10 18:30:10.252776,Dogecoin,88,3,9,100
2189,2023-01-10 18:30:10.297265,Polygon,46,13,41,100
2190,2023-01-10 19:00:11.673155,Bitcoin,53,13,34,100
2191,2023-01-10 19:00:11.714218,Ethereum,46,12,42,100
2192,2023-01-10 19:00:11.747995,Tether,16,14,70,100
2193,2023-01-10 19:00:11.796763,BNB,59,6,35,100
2194,2023-01-10 19:00:11.850282,USD Coin,46,12,42,100
2195,2023-01-10 19:00:11.895660,XRP,49,15,35,99
2196,2023-01-10 19:00:11.942853,Binance USD,20,54,26,100
2197,2023-01-10 19:00:11.984500,Cardano,56,8,36,100
2198,2023-01-10 19:00:12.039993,Dogecoin,88,2,10,100
2199,2023-01-10 19:00:12.084964,Polygon,43,9,48,100
2200,2023-01-10 19:30:09.147141,Bitcoin,65,4,31,100
2201,2023-01-10 19:30:09.188406,Ethereum,43,9,46,98
2202,2023-01-10 19:30:09.225701,Tether,24,16,60,100
2203,2023-01-10 19:30:09.264561,BNB,32,6,62,100
2204,2023-01-10 19:30:09.318309,USD Coin,44,12,44,100
2205,2023-01-10 19:30:09.361653,XRP,52,17,31,100
2206,2023-01-10 19:30:09.409401,Binance USD,21,52,27,100
2207,2023-01-10 19:30:09.450874,Cardano,45,11,44,100
2208,2023-01-10 19:30:09.508113,Dogecoin,86,1,13,100
2209,2023-01-10 19:30:09.553974,Polygon,55,7,38,100
2210,2023-01-10 20:00:11.453647,Bitcoin,48,8,44,100
2211,2023-01-10 20:00:11.496345,Ethereum,43,8,48,99
2212,2023-01-10 20:00:11.535682,Tether,28,19,53,100
2213,2023-01-10 20:00:11.592120,BNB,28,53,19,100
2214,2023-01-10 20:00:11.645647,USD Coin,45,13,42,100
2215,2023-01-10 20:00:11.695983,XRP,49,11,40,100
2216,2023-01-10 20:00:11.742885,Binance USD,18,55,27,100
2217,2023-01-10 20:00:11.782823,Cardano,58,11,31,100
2218,2023-01-10 20:00:11.838683,Dogecoin,78,4,18,100
2219,2023-01-10 20:00:11.884325,Polygon,55,10,35,100
2220,2023-01-10 20:30:07.916639,Bitcoin,45,24,31,100
2221,2023-01-10 20:30:07.957283,Ethereum,29,9,62,100
2222,2023-01-10 20:30:07.999281,Tether,36,11,53,100
2223,2023-01-10 20:30:08.043733,BNB,39,13,48,100
2224,2023-01-10 20:30:08.097408,USD Coin,45,13,42,100
2225,2023-01-10 20:30:08.143796,XRP,52,14,33,99
2226,2023-01-10 20:30:08.190472,Binance USD,14,60,26,100
2227,2023-01-10 20:30:08.233638,Cardano,59,15,26,100
2228,2023-01-10 20:30:08.285749,Dogecoin,74,3,23,100
2229,2023-01-10 20:30:08.336833,Polygon,53,6,41,100
2230,2023-01-10 21:00:13.028341,Bitcoin,59,14,27,100
2231,2023-01-10 21:00:13.072571,Ethereum,41,12,47,100
2232,2023-01-10 21:00:13.111994,Tether,29,12,59,100
2233,2023-01-10 21:00:13.159420,BNB,59,9,32,100
2234,2023-01-10 21:00:13.212427,USD Coin,46,13,41,100
2235,2023-01-10 21:00:13.256993,XRP,41,23,36,100
2236,2023-01-10 21:00:13.302908,Binance USD,11,65,24,100
2237,2023-01-10 21:00:13.345428,Cardano,46,6,48,100
2238,2023-01-10 21:00:13.399419,Dogecoin,76,0,24,100
2239,2023-01-10 21:00:13.443651,Polygon,61,10,29,100
2240,2023-01-10 21:30:08.814872,Bitcoin,54,10,36,100
2241,2023-01-10 21:30:08.860378,Ethereum,48,11,40,99
2242,2023-01-10 21:30:08.900204,Tether,41,10,49,100
2243,2023-01-10 21:30:08.951828,BNB,67,2,31,100
2244,2023-01-10 21:30:09.005198,USD Coin,45,12,43,100
2245,2023-01-10 21:30:09.050631,XRP,42,13,45,100
2246,2023-01-10 21:30:09.101014,Binance USD,38,48,14,100
2247,2023-01-10 21:30:09.142793,Cardano,54,12,34,100
2248,2023-01-10 21:30:09.196186,Dogecoin,77,3,20,100
2249,2023-01-10 21:30:09.241736,Polygon,51,10,38,99
2250,2023-01-10 22:00:12.252993,Bitcoin,55,7,38,100
2251,2023-01-10 22:00:12.294871,Ethereum,36,9,55,100
2252,2023-01-10 22:00:12.335164,Tether,42,12,46,100
2253,2023-01-10 22:00:12.385038,BNB,76,6,18,100
2254,2023-01-10 22:00:12.438019,USD Coin,46,13,41,100
2255,2023-01-10 22:00:12.484015,XRP,45,6,49,100
2256,2023-01-10 22:00:12.537859,Binance USD,52,34,14,100
2257,2023-01-10 22:00:12.582390,Cardano,49,11,40,100
2258,2023-01-10 22:00:12.636548,Dogecoin,73,4,23,100
2259,2023-01-10 22:00:12.685852,Polygon,64,5,30,99
2260,2023-01-10 22:30:08.810191,Bitcoin,62,12,26,100
2261,2023-01-10 22:30:08.853304,Ethereum,35,9,56,100
2262,2023-01-10 22:30:08.893949,Tether,36,20,44,100
2263,2023-01-10 22:30:08.938019,BNB,60,6,33,99
2264,2023-01-10 22:30:08.991729,USD Coin,44,14,42,100
2265,2023-01-10 22:30:09.033788,XRP,54,9,37,100
2266,2023-01-10 22:30:09.087588,Binance USD,52,29,19,100
2267,2023-01-10 22:30:09.132600,Cardano,42,8,50,100
2268,2023-01-10 22:30:09.185133,Dogecoin,71,2,27,100
2269,2023-01-10 22:30:09.234488,Polygon,54,11,35,100
2270,2023-01-10 23:00:09.266782,Bitcoin,53,7,40,100
2271,2023-01-10 23:00:09.308618,Ethereum,29,8,63,100
2272,2023-01-10 23:00:09.349235,Tether,38,21,41,100
2273,2023-01-10 23:00:09.394914,BNB,59,6,35,100
2274,2023-01-10 23:00:09.448345,USD Coin,47,10,43,100
2275,2023-01-10 23:00:09.492484,XRP,46,8,46,100
2276,2023-01-10 23:00:09.546819,Binance USD,52,30,18,100
2277,2023-01-10 23:00:09.590271,Cardano,48,14,38,100
2278,2023-01-10 23:00:09.644535,Dogecoin,80,0,20,100
2279,2023-01-10 23:00:09.689421,Polygon,37,7,56,100
2280,2023-01-10 23:30:08.791246,Bitcoin,52,12,35,99
2281,2023-01-10 23:30:08.833926,Ethereum,30,11,59,100
2282,2023-01-10 23:30:08.874231,Tether,37,17,45,99
2283,2023-01-10 23:30:08.924250,BNB,55,11,34,100
2284,2023-01-10 23:30:08.977685,USD Coin,44,9,46,99
2285,2023-01-10 23:30:09.022774,XRP,49,9,42,100
2286,2023-01-10 23:30:09.074955,Binance USD,46,19,35,100
2287,2023-01-10 23:30:09.118539,Cardano,54,13,33,100
2288,2023-01-10 23:30:09.173441,Dogecoin,76,3,21,100
2289,2023-01-10 23:30:09.221181,Polygon,49,10,41,100
2290,2023-01-11 00:00:12.294717,Bitcoin,46,12,42,100
2291,2023-01-11 00:00:12.337783,Ethereum,27,11,62,100
2292,2023-01-11 00:00:12.378569,Tether,35,20,44,99
2293,2023-01-11 00:00:12.423859,BNB,64,8,28,100
2294,2023-01-11 00:00:12.476243,USD Coin,44,10,45,99
2295,2023-01-11 00:00:12.520453,XRP,39,13,48,100
2296,2023-01-11 00:00:12.571723,Binance USD,41,20,39,100
2297,2023-01-11 00:00:12.614277,Cardano,51,15,34,100
2298,2023-01-11 00:00:12.666093,Dogecoin,99,0,1,100
2299,2023-01-11 00:00:12.714175,Polygon,54,9,37,100
2300,2023-01-11 00:30:08.787196,Bitcoin,46,10,44,100
2301,2023-01-11 00:30:08.829239,Ethereum,32,9,59,100
2302,2023-01-11 00:30:08.870738,Tether,32,21,46,99
2303,2023-01-11 00:30:08.916052,BNB,45,15,39,99
2304,2023-01-11 00:30:08.968798,USD Coin,44,9,46,99
2305,2023-01-11 00:30:09.013757,XRP,51,12,37,100
2306,2023-01-11 00:30:09.065036,Binance USD,39,21,40,100
2307,2023-01-11 00:30:09.108531,Cardano,46,13,41,100
2308,2023-01-11 00:30:09.168169,Dogecoin,92,0,8,100
2309,2023-01-11 00:30:09.212213,Polygon,42,4,54,100
2310,2023-01-11 01:00:08.396072,Bitcoin,48,14,37,99
2311,2023-01-11 01:00:08.438154,Ethereum,18,8,74,100
2312,2023-01-11 01:00:08.477193,Tether,26,20,53,99
2313,2023-01-11 01:00:08.521490,BNB,67,2,31,100
2314,2023-01-11 01:00:08.574285,USD Coin,43,8,48,99
2315,2023-01-11 01:00:08.618335,XRP,50,10,40,100
2316,2023-01-11 01:00:08.668162,Binance USD,33,25,42,100
2317,2023-01-11 01:00:08.709595,Cardano,53,13,34,100
2318,2023-01-11 01:00:08.767711,Dogecoin,86,1,13,100
2319,2023-01-11 01:00:08.818582,Polygon,65,6,29,100
2320,2023-01-11 01:30:08.420871,Bitcoin,55,7,38,100
2321,2023-01-11 01:30:08.466728,Ethereum,37,2,61,100
2322,2023-01-11 01:30:08.506735,Tether,30,17,53,100
2323,2023-01-11 01:30:08.555162,BNB,77,5,18,100
2324,2023-01-11 01:30:08.608740,USD Coin,44,8,47,99
2325,2023-01-11 01:30:08.656726,XRP,56,15,29,100
2326,2023-01-11 01:30:08.706670,Binance USD,30,26,44,100
2327,2023-01-11 01:30:08.750122,Cardano,50,16,34,100
2328,2023-01-11 01:30:08.801865,Dogecoin,68,4,28,100
2329,2023-01-11 01:30:08.850807,Polygon,56,5,39,100
2330,2023-01-11 02:00:11.252111,Bitcoin,43,7,50,100
2331,2023-01-11 02:00:11.292956,Ethereum,28,6,66,100
2332,2023-01-11 02:00:11.331101,Tether,31,11,58,100
2333,2023-01-11 02:00:11.380522,BNB,76,7,17,100
2334,2023-01-11 02:00:11.433483,USD Coin,41,10,48,99
2335,2023-01-11 02:00:11.476653,XRP,47,11,42,100
2336,2023-01-11 02:00:11.525637,Binance USD,28,28,44,100
2337,2023-01-11 02:00:11.566667,Cardano,52,16,32,100
2338,2023-01-11 02:00:11.616161,Dogecoin,69,9,22,100
2339,2023-01-11 02:00:11.662124,Polygon,34,15,51,100
2340,2023-01-11 02:30:08.281889,Bitcoin,41,12,47,100
2341,2023-01-11 02:30:08.322381,Ethereum,25,5,70,100
2342,2023-01-11 02:30:08.362489,Tether,33,16,51,100
2343,2023-01-11 02:30:08.417377,BNB,73,2,25,100
2344,2023-01-11 02:30:08.471974,USD Coin,39,10,50,99
2345,2023-01-11 02:30:08.519322,XRP,50,10,40,100
2346,2023-01-11 02:30:08.567588,Binance USD,20,33,47,100
2347,2023-01-11 02:30:08.611224,Cardano,46,15,39,100
2348,2023-01-11 02:30:08.664470,Dogecoin,70,5,25,100
2349,2023-01-11 02:30:08.714583,Polygon,48,16,35,99
2350,2023-01-11 03:00:12.023740,Bitcoin,42,11,47,100
2351,2023-01-11 03:00:12.070190,Ethereum,37,13,50,100
2352,2023-01-11 03:00:12.109405,Tether,34,24,42,100
2353,2023-01-11 03:00:12.150588,BNB,37,6,57,100
2354,2023-01-11 03:00:12.204574,USD Coin,40,10,49,99
2355,2023-01-11 03:00:12.255695,XRP,59,8,33,100
2356,2023-01-11 03:00:12.302800,Binance USD,17,33,50,100
2357,2023-01-11 03:00:12.344734,Cardano,43,13,44,100
2358,2023-01-11 03:00:12.394429,Dogecoin,52,18,30,100
2359,2023-01-11 03:00:12.442388,Polygon,55,11,34,100
2360,2023-01-11 03:30:08.642723,Bitcoin,49,11,40,100
2361,2023-01-11 03:30:08.688021,Ethereum,35,12,53,100
2362,2023-01-11 03:30:08.728263,Tether,34,21,45,100
2363,2023-01-11 03:30:08.772935,BNB,52,3,45,100
2364,2023-01-11 03:30:08.826873,USD Coin,39,10,50,99
2365,2023-01-11 03:30:08.872075,XRP,50,12,38,100
2366,2023-01-11 03:30:08.919844,Binance USD,15,34,51,100
2367,2023-01-11 03:30:08.963047,Cardano,42,16,42,100
2368,2023-01-11 03:30:09.008607,Dogecoin,37,10,53,100
2369,2023-01-11 03:30:09.057450,Polygon,52,8,40,100
2370,2023-01-11 04:00:08.973561,Bitcoin,41,13,46,100
2371,2023-01-11 04:00:09.014791,Ethereum,32,11,56,99
2372,2023-01-11 04:00:09.053363,Tether,35,16,49,100
2373,2023-01-11 04:00:09.104248,BNB,77,3,20,100
2374,2023-01-11 04:00:09.157134,USD Coin,39,10,50,99
2375,2023-01-11 04:00:09.213081,XRP,44,13,43,100
2376,2023-01-11 04:00:09.259772,Binance USD,14,40,46,100
2377,2023-01-11 04:00:09.301076,Cardano,39,8,53,100
2378,2023-01-11 04:00:09.339771,Dogecoin,29,10,61,100
2379,2023-01-11 04:00:09.389885,Polygon,54,8,38,100
2380,2023-01-11 04:30:08.638661,Bitcoin,59,6,35,100
2381,2023-01-11 04:30:08.685361,Ethereum,39,11,50,100
2382,2023-01-11 04:30:08.723890,Tether,36,8,56,100
2383,2023-01-11 04:30:08.773828,BNB,63,18,19,100
2384,2023-01-11 04:30:08.827884,USD Coin,38,10,51,99
2385,2023-01-11 04:30:08.882808,XRP,30,15,55,100
2386,2023-01-11 04:30:08.930227,Binance USD,15,43,42,100
2387,2023-01-11 04:30:08.971284,Cardano,48,9,43,100
2388,2023-01-11 04:30:09.013229,Dogecoin,41,4,55,100
2389,2023-01-11 04:30:09.063205,Polygon,56,4,40,100
2390,2023-01-11 05:00:10.814239,Bitcoin,55,10,35,100
2391,2023-01-11 05:00:10.855904,Ethereum,46,4,50,100
2392,2023-01-11 05:00:10.895441,Tether,43,9,48,100
2393,2023-01-11 05:00:10.949151,BNB,76,1,23,100
2394,2023-01-11 05:00:11.002261,USD Coin,39,10,50,99
2395,2023-01-11 05:00:11.046364,XRP,45,12,43,100
2396,2023-01-11 05:00:11.093408,Binance USD,13,46,41,100
2397,2023-01-11 05:00:11.134045,Cardano,48,14,38,100
2398,2023-01-11 05:00:11.174381,Dogecoin,40,7,53,100
2399,2023-01-11 05:00:11.224966,Polygon,60,8,32,100
2400,2023-01-11 05:30:07.883283,Bitcoin,44,18,37,99
2401,2023-01-11 05:30:07.924212,Ethereum,32,14,54,100
2402,2023-01-11 05:30:07.962124,Tether,37,6,57,100
2403,2023-01-11 05:30:08.007292,BNB,64,4,30,98
2404,2023-01-11 05:30:08.060767,USD Coin,37,10,52,99
2405,2023-01-11 05:30:08.107612,XRP,37,11,52,100
2406,2023-01-11 05:30:08.154207,Binance USD,11,50,39,100
2407,2023-01-11 05:30:08.195825,Cardano,41,12,47,100
2408,2023-01-11 05:30:08.234680,Dogecoin,33,5,62,100
2409,2023-01-11 05:30:08.279986,Polygon,37,10,53,100
2410,2023-01-11 06:00:07.752355,Bitcoin,56,15,29,100
2411,2023-01-11 06:00:07.794568,Ethereum,29,5,66,100
2412,2023-01-11 06:00:07.832691,Tether,31,12,57,100
2413,2023-01-11 06:00:07.883230,BNB,76,7,17,100
2414,2023-01-11 06:00:07.937344,USD Coin,36,11,52,99
2415,2023-01-11 06:00:07.984027,XRP,54,11,35,100
2416,2023-01-11 06:00:08.032015,Binance USD,10,58,32,100
2417,2023-01-11 06:00:08.074136,Cardano,51,11,38,100
2418,2023-01-11 06:00:08.116389,Dogecoin,38,7,55,100
2419,2023-01-11 06:00:08.163266,Polygon,40,11,49,100
2420,2023-01-11 06:30:07.491430,Bitcoin,45,12,43,100
2421,2023-01-11 06:30:07.532555,Ethereum,33,9,57,99
2422,2023-01-11 06:30:07.570854,Tether,31,11,58,100
2423,2023-01-11 06:30:07.621909,BNB,89,1,10,100
2424,2023-01-11 06:30:07.675974,USD Coin,37,11,51,99
2425,2023-01-11 06:30:07.722865,XRP,62,14,24,100
2426,2023-01-11 06:30:07.771559,Binance USD,10,61,29,100
2427,2023-01-11 06:30:07.815443,Cardano,36,15,49,100
2428,2023-01-11 06:30:07.856934,Dogecoin,44,2,54,100
2429,2023-01-11 06:30:07.908314,Polygon,53,8,39,100
2430,2023-01-11 07:00:08.261325,Bitcoin,52,9,39,100
2431,2023-01-11 07:00:08.304860,Ethereum,41,14,45,100
2432,2023-01-11 07:00:08.343685,Tether,31,11,58,100
2433,2023-01-11 07:00:08.395867,BNB,75,3,22,100
2434,2023-01-11 07:00:08.448874,USD Coin,36,10,53,99
2435,2023-01-11 07:00:08.499382,XRP,62,15,23,100
2436,2023-01-11 07:00:08.547003,Binance USD,9,60,31,100
2437,2023-01-11 07:00:08.592421,Cardano,35,11,54,100
2438,2023-01-11 07:00:08.635738,Dogecoin,49,9,42,100
2439,2023-01-11 07:00:08.687281,Polygon,54,12,34,100
2440,2023-01-11 07:30:08.721598,Bitcoin,44,8,48,100
2441,2023-01-11 07:30:08.764643,Ethereum,34,14,52,100
2442,2023-01-11 07:30:08.804096,Tether,30,9,61,100
2443,2023-01-11 07:30:08.855493,BNB,77,7,16,100
2444,2023-01-11 07:30:08.907448,USD Coin,32,13,54,99
2445,2023-01-11 07:30:08.958131,XRP,49,9,42,100
2446,2023-01-11 07:30:09.004299,Binance USD,9,60,31,100
2447,2023-01-11 07:30:09.048630,Cardano,53,11,36,100
2448,2023-01-11 07:30:09.092270,Dogecoin,41,10,49,100
2449,2023-01-11 07:30:09.142487,Polygon,56,4,40,100
2450,2023-01-11 08:00:10.859423,Bitcoin,57,11,32,100
2451,2023-01-11 08:00:10.902795,Ethereum,33,11,56,100
2452,2023-01-11 08:00:10.943882,Tether,31,6,63,100
2453,2023-01-11 08:00:10.992326,BNB,46,20,34,100
2454,2023-01-11 08:00:11.044487,USD Coin,33,13,53,99
2455,2023-01-11 08:00:11.098324,XRP,58,14,28,100
2456,2023-01-11 08:00:11.145626,Binance USD,11,59,30,100
2457,2023-01-11 08:00:11.190758,Cardano,57,10,33,100
2458,2023-01-11 08:00:11.233394,Dogecoin,47,9,44,100
2459,2023-01-11 08:00:11.280896,Polygon,77,1,22,100
2460,2023-01-11 08:30:07.659123,Bitcoin,57,11,32,100
2461,2023-01-11 08:30:07.703365,Ethereum,47,7,45,99
2462,2023-01-11 08:30:07.745312,Tether,42,8,50,100
2463,2023-01-11 08:30:07.792916,BNB,47,13,40,100
2464,2023-01-11 08:30:07.845086,USD Coin,31,13,55,99
2465,2023-01-11 08:30:07.895845,XRP,38,20,42,100
2466,2023-01-11 08:30:07.941907,Binance USD,13,53,34,100
2467,2023-01-11 08:30:07.985374,Cardano,54,13,33,100
2468,2023-01-11 08:30:08.028630,Dogecoin,38,4,58,100
2469,2023-01-11 08:30:08.077375,Polygon,55,7,38,100
2470,2023-01-11 09:00:08.240890,Bitcoin,46,14,40,100
2471,2023-01-11 09:00:08.288454,Ethereum,40,5,55,100
2472,2023-01-11 09:00:08.329274,Tether,43,8,49,100
2473,2023-01-11 09:00:08.382024,BNB,87,6,7,100
2474,2023-01-11 09:00:08.433062,USD Coin,33,13,53,99
2475,2023-01-11 09:00:08.479529,XRP,50,11,39,100
2476,2023-01-11 09:00:08.524724,Binance USD,11,56,33,100
2477,2023-01-11 09:00:08.567006,Cardano,55,13,32,100
2478,2023-01-11 09:00:08.607684,Dogecoin,36,8,56,100
2479,2023-01-11 09:00:08.656147,Polygon,55,4,41,100
2480,2023-01-11 09:30:08.775369,Bitcoin,49,19,32,100
2481,2023-01-11 09:30:08.820350,Ethereum,29,9,62,100
2482,2023-01-11 09:30:08.861822,Tether,45,9,46,100
2483,2023-01-11 09:30:08.910141,BNB,76,5,19,100
2484,2023-01-11 09:30:08.961605,USD Coin,30,15,54,99
2485,2023-01-11 09:30:09.010789,XRP,61,16,23,100
2486,2023-01-11 09:30:09.056465,Binance USD,11,56,33,100
2487,2023-01-11 09:30:09.101426,Cardano,63,10,27,100
2488,2023-01-11 09:30:09.141373,Dogecoin,32,9,59,100
2489,2023-01-11 09:30:09.188059,Polygon,38,11,51,100
2490,2023-01-11 10:00:11.095468,Bitcoin,54,10,36,100
2491,2023-01-11 10:00:11.138731,Ethereum,50,12,38,100
2492,2023-01-11 10:00:11.181069,Tether,49,13,38,100
2493,2023-01-11 10:00:11.230117,BNB,67,3,30,100
2494,2023-01-11 10:00:11.279828,USD Coin,28,15,56,99
2495,2023-01-11 10:00:11.329632,XRP,45,19,36,100
2496,2023-01-11 10:00:11.376073,Binance USD,11,58,31,100
2497,2023-01-11 10:00:11.420369,Cardano,51,16,33,100
2498,2023-01-11 10:00:11.463094,Dogecoin,30,6,64,100
2499,2023-01-11 10:00:11.509690,Polygon,41,5,54,100
2500,2023-01-11 10:30:08.563605,Bitcoin,45,8,47,100
2501,2023-01-11 10:30:08.605227,Ethereum,33,12,55,100
2502,2023-01-11 10:30:08.647181,Tether,43,12,45,100
2503,2023-01-11 10:30:08.697145,BNB,79,3,17,99
2504,2023-01-11 10:30:08.746851,USD Coin,28,16,56,100
2505,2023-01-11 10:30:08.793782,XRP,49,7,44,100
2506,2023-01-11 10:30:08.840211,Binance USD,15,57,28,100
2507,2023-01-11 10:30:08.883845,Cardano,56,14,30,100
2508,2023-01-11 10:30:08.924687,Dogecoin,38,5,57,100
2509,2023-01-11 10:30:08.969726,Polygon,47,5,48,100
2510,2023-01-11 11:00:08.583129,Bitcoin,49,5,46,100
2511,2023-01-11 11:00:08.630597,Ethereum,53,5,42,100
2512,2023-01-11 11:00:08.674486,Tether,45,18,37,100
2513,2023-01-11 11:00:08.714572,BNB,70,4,26,100
2514,2023-01-11 11:00:08.764898,USD Coin,26,15,59,100
2515,2023-01-11 11:00:08.811926,XRP,64,5,31,100
2516,2023-01-11 11:00:08.858882,Binance USD,17,54,29,100
2517,2023-01-11 11:00:08.900893,Cardano,55,9,36,100
2518,2023-01-11 11:00:08.947881,Dogecoin,49,6,45,100
2519,2023-01-11 11:00:08.999581,Polygon,52,10,38,100
2520,2023-01-11 11:30:08.888547,Bitcoin,50,9,41,100
2521,2023-01-11 11:30:08.929789,Ethereum,34,10,56,100
2522,2023-01-11 11:30:08.972571,Tether,45,16,39,100
2523,2023-01-11 11:30:09.021023,BNB,72,3,25,100
2524,2023-01-11 11:30:09.071821,USD Coin,26,15,59,100
2525,2023-01-11 11:30:09.114013,XRP,51,13,36,100
2526,2023-01-11 11:30:09.160670,Binance USD,19,50,31,100
2527,2023-01-11 11:30:09.198436,Cardano,51,6,43,100
2528,2023-01-11 11:30:09.242090,Dogecoin,22,4,74,100
2529,2023-01-11 11:30:09.287576,Polygon,48,6,46,100
2530,2023-01-11 12:00:10.454915,Bitcoin,68,9,23,100
2531,2023-01-11 12:00:10.498471,Ethereum,56,4,40,100
2532,2023-01-11 12:00:10.541186,Tether,42,18,40,100
2533,2023-01-11 12:00:10.590044,BNB,57,6,37,100
2534,2023-01-11 12:00:10.640283,USD Coin,27,15,58,100
2535,2023-01-11 12:00:10.683996,XRP,53,13,34,100
2536,2023-01-11 12:00:10.730796,Binance USD,20,49,31,100
2537,2023-01-11 12:00:10.771034,Cardano,42,12,46,100
2538,2023-01-11 12:00:10.811964,Dogecoin,32,10,58,100
2539,2023-01-11 12:00:10.862947,Polygon,62,2,35,99
2540,2023-01-11 12:30:07.657413,Bitcoin,64,7,29,100
2541,2023-01-11 12:30:07.697712,Ethereum,59,7,34,100
2542,2023-01-11 12:30:07.737967,Tether,33,13,54,100
2543,2023-01-11 12:30:07.786080,BNB,55,6,39,100
2544,2023-01-11 12:30:07.836311,USD Coin,30,15,55,100
2545,2023-01-11 12:30:07.878220,XRP,48,22,30,100
2546,2023-01-11 12:30:07.925767,Binance USD,21,50,29,100
2547,2023-01-11 12:30:07.968790,Cardano,59,9,32,100
2548,2023-01-11 12:30:08.008836,Dogecoin,34,12,54,100
2549,2023-01-11 12:30:08.055174,Polygon,49,9,42,100
2550,2023-01-11 13:00:09.208833,Bitcoin,57,14,29,100
2551,2023-01-11 13:00:09.249107,Ethereum,58,8,34,100
2552,2023-01-11 13:00:09.290512,Tether,37,13,49,99
2553,2023-01-11 13:00:09.331981,BNB,58,3,39,100
2554,2023-01-11 13:00:09.382757,USD Coin,29,15,56,100
2555,2023-01-11 13:00:09.426571,XRP,59,7,34,100
2556,2023-01-11 13:00:09.475643,Binance USD,21,52,27,100
2557,2023-01-11 13:00:09.516533,Cardano,48,10,42,100
2558,2023-01-11 13:00:09.556539,Dogecoin,37,13,50,100
2559,2023-01-11 13:00:09.600093,Polygon,40,6,54,100
2560,2023-01-11 13:30:08.878872,Bitcoin,63,11,26,100
2561,2023-01-11 13:30:08.918022,Ethereum,58,8,34,100
2562,2023-01-11 13:30:08.961491,Tether,44,11,44,99
2563,2023-01-11 13:30:09.011374,BNB,56,7,37,100
2564,2023-01-11 13:30:09.061652,USD Coin,31,11,58,100
2565,2023-01-11 13:30:09.096369,XRP,38,4,57,99
2566,2023-01-11 13:30:09.145122,Binance USD,20,51,29,100
2567,2023-01-11 13:30:09.188389,Cardano,52,17,31,100
2568,2023-01-11 13:30:09.227443,Dogecoin,33,7,60,100
2569,2023-01-11 13:30:09.271840,Polygon,39,6,55,100
2570,2023-01-11 14:00:12.571827,Bitcoin,58,8,34,100
2571,2023-01-11 14:00:12.613271,Ethereum,53,7,39,99
2572,2023-01-11 14:00:12.656089,Tether,36,14,50,100
2573,2023-01-11 14:00:12.705681,BNB,71,14,15,100
2574,2023-01-11 14:00:12.756012,USD Coin,31,12,57,100
2575,2023-01-11 14:00:12.793216,XRP,50,8,42,100
2576,2023-01-11 14:00:12.841874,Binance USD,18,51,31,100
2577,2023-01-11 14:00:12.885120,Cardano,51,10,39,100
2578,2023-01-11 14:00:12.924734,Dogecoin,42,5,53,100
2579,2023-01-11 14:00:12.964846,Polygon,37,4,59,100
2580,2023-01-11 14:30:10.628379,Bitcoin,64,8,28,100
2581,2023-01-11 14:30:10.669051,Ethereum,57,4,39,100
2582,2023-01-11 14:30:10.710017,Tether,37,16,47,100
2583,2023-01-11 14:30:10.756293,BNB,62,19,18,99
2584,2023-01-11 14:30:10.806776,USD Coin,31,12,57,100
2585,2023-01-11 14:30:10.842240,XRP,38,10,52,100
2586,2023-01-11 14:30:10.890863,Binance USD,18,54,28,100
2587,2023-01-11 14:30:10.935764,Cardano,50,11,39,100
2588,2023-01-11 14:30:10.976161,Dogecoin,43,5,52,100
2589,2023-01-11 14:30:11.020448,Polygon,55,2,43,100
2590,2023-01-11 15:00:10.707053,Bitcoin,51,13,36,100
2591,2023-01-11 15:00:10.746820,Ethereum,46,6,48,100
2592,2023-01-11 15:00:10.786731,Tether,31,17,52,100
2593,2023-01-11 15:00:10.832598,BNB,52,13,35,100
2594,2023-01-11 15:00:10.883363,USD Coin,32,13,55,100
2595,2023-01-11 15:00:10.921320,XRP,42,5,53,100
2596,2023-01-11 15:00:10.969701,Binance USD,22,51,27,100
2597,2023-01-11 15:00:11.012537,Cardano,41,14,45,100
2598,2023-01-11 15:00:11.064904,Dogecoin,93,0,7,100
2599,2023-01-11 15:00:11.111655,Polygon,50,8,41,99
2600,2023-01-11 15:30:09.235097,Bitcoin,49,11,40,100
2601,2023-01-11 15:30:09.275155,Ethereum,53,7,40,100
2602,2023-01-11 15:30:09.317035,Tether,36,17,47,100
2603,2023-01-11 15:30:09.363902,BNB,65,0,35,100
2604,2023-01-11 15:30:09.414692,USD Coin,33,13,54,100
2605,2023-01-11 15:30:09.451511,XRP,47,4,49,100
2606,2023-01-11 15:30:09.500558,Binance USD,24,49,27,100
2607,2023-01-11 15:30:09.541773,Cardano,39,15,46,100
2608,2023-01-11 15:30:09.587570,Dogecoin,38,14,48,100
2609,2023-01-11 15:30:09.633389,Polygon,44,5,51,100
2610,2023-01-11 16:00:10.582341,Bitcoin,54,8,38,100
2611,2023-01-11 16:00:10.622314,Ethereum,50,11,39,100
2612,2023-01-11 16:00:10.663308,Tether,40,18,42,100
2613,2023-01-11 16:00:10.708141,BNB,55,8,37,100
